profile_url,player_name,age,rating_3,firepower,entrying,trading,opening,clutching,sniping,utility
https://www.hltv.org/player/18447/dssj,"DSSj",27,0.99,58,52,26,73,54,91,22
https://www.hltv.org/player/18671/get-jeka,"Get_Jeka",23,0.91,18,52,79,13,48,0,21
https://www.hltv.org/player/19703/ryujin,"Ryujin",23,1.09,75,71,84,22,57,0,41
https://www.hltv.org/player/20207/raijin,"Raijin",24,1.03,59,36,32,82,47,2,51
https://www.hltv.org/player/13250/ben1337,"ben1337",27,0.96,24,91,54,59,35,0,89
https://www.hltv.org/player/16647/bwills,"Bwills",24,1.19,91,63,81,78,60,0,68
https://www.hltv.org/player/19079/fruitcupx,"Fruitcupx",24,1.08,69,26,70,30,51,0,38
https://www.hltv.org/player/19128/slight,"SLIGHT",23,1.17,86,24,47,54,90,93,86
https://www.hltv.org/player/20564/d4rty,"d4rty",21,1.04,52,88,49,67,37,0,32
https://www.hltv.org/player/12877/chelleos,"chelleos",25,1.09,72,23,22,88,52,92,82
https://www.hltv.org/player/14333/ju1ces,"ju1ces",23,1.18,85,68,83,30,61,0,27
https://www.hltv.org/player/17390/adk,"ADK",24,,,,,,,,
https://www.hltv.org/player/21395/terryyy,"Terryyy",25,1.01,44,77,50,76,30,0,47
https://www.hltv.org/player/19060/biuckmt,"Biuckmt",22,1.02,41,36,45,19,72,0,29
https://www.hltv.org/player/20896/salmon,"salmon",26,0.96,27,84,32,43,21,0,53
https://www.hltv.org/player/24306/3gl,"3gl",20,1.09,68,17,50,55,92,92,61
https://www.hltv.org/player/24748/trash,"Trash",21,1.09,81,27,67,21,51,0,34
https://www.hltv.org/player/12777/gejmzilla,"gejmzilla",29,0.86,16,53,19,42,61,2,90
https://www.hltv.org/player/18119/cerber,"cerber",27,1.07,68,42,50,26,58,0,60
https://www.hltv.org/player/20434/bledard,"BledarD",24,1.06,68,17,36,69,81,93,36
https://www.hltv.org/player/21108/caleyy,"Caleyy",23,1.15,93,59,62,68,37,2,40
https://www.hltv.org/player/21109/ammar,"ammar",22,1.07,57,41,39,41,67,0,42
https://www.hltv.org/player/23668/amsalem,"AMSALEM",23,0.97,41,61,80,38,31,0,57
https://www.hltv.org/player/24113/ssen,"sSen",18,1.07,56,96,62,47,36,0,36
https://www.hltv.org/player/24325/tripex17,"tripex17",21,0.96,20,77,23,20,59,1,59
https://www.hltv.org/player/24810/doni,"doni",18,1.03,51,87,48,78,34,0,19
https://www.hltv.org/player/8575/calyx,"Calyx",27,1.06,61,18,33,25,70,0,36
https://www.hltv.org/player/15835/imorr,"imoRR",26,1.04,72,74,56,75,40,4,52
https://www.hltv.org/player/21023/emstar,"EMSTAR",26,1.06,78,87,74,74,23,0,93
https://www.hltv.org/player/21250/jresy,"jresy",20,1.01,46,82,71,53,48,0,38
https://www.hltv.org/player/23274/lugsen,"lugseN",21,0.96,26,34,59,47,82,91,67
https://www.hltv.org/player/22810/krallej,"KralleJ",19,1.01,71,27,27,66,43,0,62
https://www.hltv.org/player/22811/avou,"Avou",25,0.78,2,77,25,12,37,0,53
https://www.hltv.org/player/23334/bukhavez,"Bukhavez",22,0.99,34,36,36,33,70,0,36
https://www.hltv.org/player/23471/noruyp,"Noruyp",25,1.01,69,14,52,80,70,95,19
https://www.hltv.org/player/24105/botman,"Botman",22,1.15,73,46,81,32,78,0,36
https://www.hltv.org/player/840/karl,"karl",37,0.76,1,57,39,5,66,22,77
https://www.hltv.org/player/22997/tutu,"tutu",24,1.11,82,64,68,74,68,1,78
https://www.hltv.org/player/24036/zdr,"zdr",19,0.91,31,42,79,9,46,0,33
https://www.hltv.org/player/24387/jun7,"Jun7",17,1.08,70,94,70,77,61,4,44
https://www.hltv.org/player/25246/miszary,"Miszary",18,1.03,74,49,91,80,54,16,54
https://www.hltv.org/player/21888/thuister,"Thuister",22,1.02,79,33,14,82,32,1,81
https://www.hltv.org/player/23960/sakamoto,"sakamoto",25,1.07,64,8,62,27,70,0,59
https://www.hltv.org/player/24298/alennncar,"ALENNNCAR",24,1.01,53,8,23,54,72,91,52
https://www.hltv.org/player/24328/lukita,"Lukita",27,0.95,23,58,27,21,58,0,72
https://www.hltv.org/player/24930/vzn,"vzn",24,0.87,14,42,47,17,49,0,25
https://www.hltv.org/player/16768/lan,"lan",24,1.11,76,31,21,88,55,92,53
https://www.hltv.org/player/16778/b1ngo,"B1NGO",26,1.02,46,43,70,19,62,0,80
https://www.hltv.org/player/16872/flying,"flying",24,1.04,52,40,55,24,82,0,31
https://www.hltv.org/player/19735/roninbaby,"Roninbaby",22,1.05,88,79,39,89,31,3,52
https://www.hltv.org/player/21509/miami,"Miami",23,1.03,54,63,70,11,57,0,16
https://www.hltv.org/player/20946/due1yant,"Due1yant",26,1.23,84,26,68,36,87,0,51
https://www.hltv.org/player/21350/neolife,"NeoLife",24,1.04,53,72,58,60,53,0,54
https://www.hltv.org/player/25165/sexyvova,"SEXYVOVA",23,1.05,63,36,30,69,59,92,42
https://www.hltv.org/player/25167/gleb86rus,"gleb86rus",20,1.11,79,90,80,24,80,0,44
https://www.hltv.org/player/25168/laksheri,"LAKSHERi",22,1.01,87,87,67,80,18,0,40
https://www.hltv.org/player/25095/veno,"VENO",18,1.13,84,26,43,34,45,0,23
https://www.hltv.org/player/25332/grecu,"grecu",18,0.81,4,38,19,16,36,91,27
https://www.hltv.org/player/25430/clockzi,"clockzi",14,0.79,19,36,86,22,21,0,39
https://www.hltv.org/player/25431/olaie,"Olaie",22,0.89,28,90,54,8,49,0,32
https://www.hltv.org/player/25432/nucleonz,"NucleonZ",17,1.13,97,72,84,89,21,0,39
https://www.hltv.org/player/11205/stadodo,"stadodo",29,1.08,43,17,56,71,73,91,74
https://www.hltv.org/player/16102/nopeej,"NOPEEJ",24,1.06,39,54,88,22,66,0,72
https://www.hltv.org/player/17003/snapy,"snapy",24,1.08,73,81,23,83,27,0,72
https://www.hltv.org/player/20683/icarus,"Icarus",23,1.09,61,54,35,37,61,0,46
https://www.hltv.org/player/23237/tmkj,"TMKj",20,,,,,,,,
https://www.hltv.org/player/18989/fr0k,"fr0k",27,1.30,73,57,63,31,1,0,32
https://www.hltv.org/player/22635/wetfy,"wetfy",21,1.04,82,52,70,86,26,93,34
https://www.hltv.org/player/22638/icyvl0ne,"icyvl0ne",22,0.95,28,79,79,47,54,0,35
https://www.hltv.org/player/24656/shoxs,"shoxs",20,0.98,34,92,70,32,30,0,49
https://www.hltv.org/player/20422/owner,"OWNER",22,1.01,62,19,48,37,41,0,42
https://www.hltv.org/player/22945/tr0uble,"Tr0ublE",21,0.97,39,10,49,57,47,92,54
https://www.hltv.org/player/23614/bambosh,"Bambosh",20,0.88,12,59,53,15,58,0,28
https://www.hltv.org/player/24286/levantino,"levantino",21,0.88,31,37,20,55,39,0,63
https://www.hltv.org/player/24672/fakerealityy,"fakerealityy",20,0.93,40,55,60,40,41,0,42
https://www.hltv.org/player/17378/reck,"reck",22,1.13,81,77,73,77,37,1,70
https://www.hltv.org/player/18706/freshie,"freshie",23,1.07,78,92,32,80,2,0,49
https://www.hltv.org/player/21021/tr0jn,"TR0JN",23,1.10,68,56,43,51,33,2,51
https://www.hltv.org/player/22967/ogwizard,"ogwizard",19,1.08,80,8,66,62,48,93,57
https://www.hltv.org/player/23675/evan,"Evan",21,0.95,17,32,36,4,47,0,51
https://www.hltv.org/player/21930/millert,"millert",19,1.06,64,22,58,75,70,92,72
https://www.hltv.org/player/22733/teme,"teme",18,1.09,65,58,81,30,70,0,45
https://www.hltv.org/player/23536/blick,"Blick",17,0.84,5,85,45,17,31,0,44
https://www.hltv.org/player/24121/cliqq,"Cliqq",17,0.85,12,80,42,49,25,0,40
https://www.hltv.org/player/24149/schwarz,"Schwarz",18,1.13,89,37,68,69,55,1,82
https://www.hltv.org/player/9818/uli,"uli",28,1.02,44,31,68,20,55,0,57
https://www.hltv.org/player/21963/alxc,"Alxc",22,0.98,49,52,29,73,46,0,55
https://www.hltv.org/player/22143/p3kko,"p3kko",25,0.99,34,22,13,27,55,0,50
https://www.hltv.org/player/22144/puuha,"puuha",18,1.07,56,87,34,53,55,1,66
https://www.hltv.org/player/22211/ottob,"ottob",21,0.99,60,4,40,82,47,95,40
https://www.hltv.org/player/23304/maison,"Maison",22,0.96,38,30,81,69,42,0,68
https://www.hltv.org/player/24021/adai,"adai",25,0.98,50,72,55,59,39,0,35
https://www.hltv.org/player/25009/aldikon,"Aldikon",19,1.02,50,30,16,82,56,93,58
https://www.hltv.org/player/25010/botpa1,"Botpa1",18,1.03,54,88,58,47,79,0,46
https://www.hltv.org/player/25011/dan4o,"dan4o",21,1.05,58,70,72,19,73,0,46
https://www.hltv.org/player/11942/buster,"buster",26,1.00,41,13,21,27,87,3,46
https://www.hltv.org/player/18752/kade0,"kade0",25,0.94,27,29,62,27,30,0,65
https://www.hltv.org/player/23386/kumao,"kumao",20,1.05,57,76,38,78,39,0,30
https://www.hltv.org/player/23598/noni,"noni",20,0.97,41,16,29,58,47,91,51
https://www.hltv.org/player/9214/spamzzy,"spamzzy",29,0.90,31,62,43,19,39,3,49
https://www.hltv.org/player/19918/b1,"b1",27,1.07,52,17,55,24,85,0,76
https://www.hltv.org/player/20405/amc,"AMC",24,0.97,65,60,58,75,44,77,16
https://www.hltv.org/player/22547/4taylor,"4TAYLOR",24,1.14,92,46,36,78,43,4,38
https://www.hltv.org/player/24345/majesticzz,"Majesticzz",24,1.12,81,69,68,37,56,0,60
https://www.hltv.org/player/8503/fl0m,"fl0m",33,1.06,63,57,57,79,30,0,60
https://www.hltv.org/player/15007/cooper,"Cooper",31,1.07,70,21,45,72,28,90,30
https://www.hltv.org/player/15090/pwnalone,"PwnAlone",34,1.12,79,78,32,52,72,10,79
https://www.hltv.org/player/20510/hyza,"hyza",27,0.93,26,80,64,17,70,0,25
https://www.hltv.org/player/22022/trucklover86,"Trucklover86",26,0.92,32,61,88,35,52,0,47
https://www.hltv.org/player/9339/impression,"ImpressioN",29,0.97,54,38,90,40,79,0,81
https://www.hltv.org/player/12279/derek,"Derek",26,0.87,33,43,69,71,5,3,33
https://www.hltv.org/player/14359/w1nt3r,"w1nt3r",28,1.19,82,76,21,56,69,0,35
https://www.hltv.org/player/23568/zumss,"Zumss",22,1.09,82,33,96,62,86,89,54
https://www.hltv.org/player/24753/kuma,"Kuma",26,0.75,4,96,15,22,57,0,25
https://www.hltv.org/player/23136/zucar,"Zucar",24,1.21,91,99,50,85,40,0,64
https://www.hltv.org/player/23137/dvrk,"dvrk",21,1.00,45,69,46,46,56,59,79
https://www.hltv.org/player/23138/sasha,"sasha",22,0.92,23,95,97,29,41,0,68
https://www.hltv.org/player/24667/fuzenko,"fuzenko",17,1.18,88,77,98,54,39,0,53
https://www.hltv.org/player/24890/marekiew,"marekiew",21,1.14,83,85,74,37,45,0,26
https://www.hltv.org/player/11276/marko,"Markoś",27,1.10,60,10,50,38,89,85,42
https://www.hltv.org/player/20284/maaryy,"maaryy",24,0.96,38,47,28,35,42,1,47
https://www.hltv.org/player/23767/adrien,"AdrieN",23,0.86,17,62,31,43,32,2,49
https://www.hltv.org/player/24243/nami,"Nami",24,1.05,56,27,44,61,75,1,47
https://www.hltv.org/player/24244/yvro,"yvro",21,1.00,47,53,63,36,47,0,26
https://www.hltv.org/player/10722/gas,"gas",29,1.01,64,51,34,75,22,0,56
https://www.hltv.org/player/20354/purely,"Purely",22,0.96,29,79,32,27,63,19,68
https://www.hltv.org/player/22441/qqgod,"qqGOD",23,1.14,87,38,72,56,57,0,59
https://www.hltv.org/player/23231/hina,"HiNa",21,1.00,46,60,62,54,47,91,57
https://www.hltv.org/player/25247/sator1,"sATOR1",20,0.95,31,58,77,17,43,1,31
https://www.hltv.org/player/9616/amanek,"amanek",32,0.93,14,88,30,73,40,10,45
https://www.hltv.org/player/15118/sbt,"SBT",24,0.89,12,67,47,41,84,3,75
https://www.hltv.org/player/20960/ex1st,"ex1st",21,1.14,80,39,70,64,83,0,68
https://www.hltv.org/player/21143/sk1tt,"sk1tt",22,1.07,61,18,56,50,35,0,87
https://www.hltv.org/player/22474/polo,"POLO",25,1.05,73,6,23,47,73,96,73
https://www.hltv.org/player/12102/djay,"djay",32,1.01,51,83,53,33,34,0,77
https://www.hltv.org/player/19177/consti,"consti",25,1.17,81,13,85,51,91,88,84
https://www.hltv.org/player/20572/kmrn,"kmrn",23,1.08,62,65,47,61,49,2,41
https://www.hltv.org/player/21128/pluto,"Pluto",28,1.33,99,77,71,24,32,0,70
https://www.hltv.org/player/22552/sandman,"Sandman",24,1.15,78,76,45,66,51,1,56
https://www.hltv.org/player/8850/goosebreeder,"GooseBreeder",30,0.95,31,65,36,72,33,0,73
https://www.hltv.org/player/14401/emy,"Emy",25,0.90,44,27,26,44,48,92,78
https://www.hltv.org/player/18641/bibiahn,"BiBiAhn",23,1.01,63,38,85,46,54,0,48
https://www.hltv.org/player/22111/vanessa,"vanessa",25,0.95,22,44,51,17,35,0,55
https://www.hltv.org/player/23621/marie,"marie",18,1.05,54,36,44,32,42,0,32
https://www.hltv.org/player/21909/keegan,"keegaN",22,1.10,72,89,99,67,85,90,73
https://www.hltv.org/player/22430/k0s,"k0s",23,1.25,97,98,78,90,37,0,55
https://www.hltv.org/player/22883/k1slll,"k1slll",23,0.95,23,93,59,47,32,1,90
https://www.hltv.org/player/22961/finw,"finW",21,1.03,30,81,95,21,63,0,45
https://www.hltv.org/player/25423/gooddeph,"gooddeph",21,0.92,20,90,95,42,65,0,43
https://www.hltv.org/player/19985/nacho,"nacho",22,1.15,82,34,37,56,48,1,43
https://www.hltv.org/player/20451/abizz,"abizz",21,1.01,40,28,15,32,68,0,64
https://www.hltv.org/player/20992/ivz,"ivz",22,1.04,52,7,57,55,75,92,62
https://www.hltv.org/player/21155/naz,"naz",25,1.02,36,53,39,43,44,1,59
https://www.hltv.org/player/7700/robiin,"robiin",30,0.93,29,45,56,38,40,0,85
https://www.hltv.org/player/17769/twinkey,"Twinkey",25,0.89,16,47,48,30,24,0,55
https://www.hltv.org/player/24462/titulus,"titulus",22,1.04,64,43,52,69,52,0,77
https://www.hltv.org/player/24584/sn0w,"Sn0w",21,1.22,91,25,53,74,87,74,70
https://www.hltv.org/player/24727/mogv,"mogv",23,1.14,73,69,26,42,68,0,67
https://www.hltv.org/player/3329/quix,"quix",33,0.74,5,54,63,22,29,2,46
https://www.hltv.org/player/9811/plessen,"PlesseN",27,0.88,29,58,11,72,15,0,78
https://www.hltv.org/player/15501/b0denmaster,"b0denmaster",27,1.01,45,2,73,38,82,89,77
https://www.hltv.org/player/22380/bsover,"bsover",20,1.05,76,12,42,75,66,15,58
https://www.hltv.org/player/23741/doobs,"doobs",22,0.84,5,64,35,13,22,0,52
https://www.hltv.org/player/11498/nickelback,"NickelBack",28,1.03,48,10,51,32,47,1,95
https://www.hltv.org/player/13240/lack1,"Lack1",26,0.95,41,43,12,76,66,1,30
https://www.hltv.org/player/13281/el1an,"El1an",26,0.92,36,10,35,36,89,94,63
https://www.hltv.org/player/13982/forester,"Forester",25,0.90,26,13,68,71,28,0,50
https://www.hltv.org/player/19171/mhn1,"mhN1",25,0.98,50,11,64,19,58,5,60
https://www.hltv.org/player/24338/welnic,"welnic",20,0.83,23,70,15,64,25,1,25
https://www.hltv.org/player/24901/ra1n,"ra1n",24,0.97,62,25,86,67,49,87,63
https://www.hltv.org/player/25333/lks,"LkS",21,0.83,5,52,51,7,44,0,75
https://www.hltv.org/player/25602/rqby,"RQBY",17,0.82,6,28,43,42,28,0,20
https://www.hltv.org/player/14969/discplex,"discplex",26,0.96,26,66,34,1,79,0,50
https://www.hltv.org/player/19566/frip,"Frip",22,1.13,96,17,78,86,5,5,59
https://www.hltv.org/player/23720/hexoq,"hexoq",19,0.92,37,60,66,75,38,4,56
https://www.hltv.org/player/24210/yaankz,"yaankz",22,0.96,46,84,86,52,40,1,48
https://www.hltv.org/player/24591/chipaan,"ChipaaN",22,0.85,13,78,64,26,71,79,66
https://www.hltv.org/player/20883/eightz999,"eightz999",24,1.07,63,36,44,56,60,92,66
https://www.hltv.org/player/23835/psychodoctor,"PsychoDoctor",20,0.97,32,53,69,27,37,0,27
https://www.hltv.org/player/24311/wadeshot,"Wadeshot",22,0.94,19,60,82,20,40,1,12
https://www.hltv.org/player/24807/slaxejezzz,"slaxejezzz",18,1.16,92,49,70,66,36,2,32
https://www.hltv.org/player/19664/torox,"torox",22,0.98,36,35,16,21,94,8,21
https://www.hltv.org/player/21513/4x1s,"4X1s",21,1.14,91,46,62,61,49,1,65
https://www.hltv.org/player/23764/alv,"Alv",20,1.03,57,24,28,78,75,94,54
https://www.hltv.org/player/24349/deen,"deeN",18,0.91,17,34,49,45,66,2,38
https://www.hltv.org/player/25349/salazar,"Salazar",21,0.97,32,37,31,45,54,1,48
https://www.hltv.org/player/14744/calamity,"calamity",23,1.05,59,37,31,23,27,0,25
https://www.hltv.org/player/20330/jsfeltner,"jsfeltner",26,1.00,62,84,44,46,39,1,56
https://www.hltv.org/player/23690/tyra,"TyRa",22,0.97,66,15,11,81,77,5,86
https://www.hltv.org/player/23691/beast,"Beast",26,0.80,11,53,86,10,21,0,31
https://www.hltv.org/player/24528/scorchyy,"Scorchyy",25,1.04,61,36,81,30,93,85,51
https://www.hltv.org/player/14390/wood7,"WOOD7",30,1.00,56,9,19,46,83,78,85
https://www.hltv.org/player/17181/naitte,"naitte",28,1.11,90,58,21,88,31,3,75
https://www.hltv.org/player/22182/ksloks,"ksloks",20,1.07,68,60,24,64,44,1,53
https://www.hltv.org/player/22777/diozera,"diozera",18,1.24,90,39,50,79,30,0,38
https://www.hltv.org/player/24772/nardes,"nardes",22,1.17,81,25,43,65,81,91,58
https://www.hltv.org/player/20437/brillo,"Brillo",24,0.91,20,32,72,11,47,0,89
https://www.hltv.org/player/22650/rendysky,"rendysky",19,0.94,30,41,56,14,35,91,66
https://www.hltv.org/player/22722/yoom,"yoom",19,0.86,28,78,88,34,59,4,23
https://www.hltv.org/player/23696/wonder,"Wonder",18,0.87,31,61,69,28,14,1,54
https://www.hltv.org/player/23735/dezt,"dezt",20,0.87,17,70,50,50,73,0,20
https://www.hltv.org/player/15732/cizzx,"Cizzx",24,0.89,15,59,37,30,37,2,79
https://www.hltv.org/player/22806/quality,"Quality",19,1.13,89,27,80,50,80,4,58
https://www.hltv.org/player/25109/zer0uky,"zer0UKY",21,1.01,45,49,21,74,70,94,37
https://www.hltv.org/player/25500/xeternalxx,"xEternaLxx",17,0.98,48,81,84,33,38,0,16
https://www.hltv.org/player/25540/zemix,"zemix",18,0.98,40,64,13,56,15,4,45
https://www.hltv.org/player/22863/kad1m,"KAD1M",23,1.07,73,17,49,81,87,90,68
https://www.hltv.org/player/23204/siko,"Siko",19,1.05,48,40,55,26,36,0,38
https://www.hltv.org/player/23206/w4rden,"w4rden",20,0.98,36,48,41,58,42,0,78
https://www.hltv.org/player/24261/realzen,"realzen",22,1.10,76,52,78,81,50,0,70
https://www.hltv.org/player/24553/n1kolaj,"N1KOLAJ",25,0.87,17,87,41,17,34,0,51
https://www.hltv.org/player/14273/idisbalance,"iDISBALANCE",29,1.01,44,77,67,18,59,76,42
https://www.hltv.org/player/22193/sad,"sad",22,1.03,69,40,66,76,27,31,17
https://www.hltv.org/player/22450/yakuza,"Yakuza",20,0.96,38,70,64,76,34,1,20
https://www.hltv.org/player/23638/7tetsu,"7tetsu",22,1.05,52,61,62,40,86,0,60
https://www.hltv.org/player/24114/xm1nd,"xm1nd",21,1.04,42,26,80,57,70,90,52
https://www.hltv.org/player/24302/paranormal,"Paranormal",24,1.31,99,30,41,61,74,0,46
https://www.hltv.org/player/24396/solooos,"soloooS",23,1.14,59,87,92,11,85,0,45
https://www.hltv.org/player/24512/cozen,"Cozen",22,1.15,91,61,68,55,78,0,71
https://www.hltv.org/player/24513/kamui,"Kamui",24,1.16,93,81,25,86,62,1,69
https://www.hltv.org/player/24779/bkzcurs3d,"bkzcurs3d",23,0.77,3,57,48,77,37,77,34
https://www.hltv.org/player/21192/zealot,"zealot",23,1.04,77,32,11,79,21,2,56
https://www.hltv.org/player/21365/k1ssly,"k1ssly",23,0.92,29,19,43,63,46,0,91
https://www.hltv.org/player/24899/mikejio,"Mikejio",19,0.95,18,8,45,15,37,78,75
https://www.hltv.org/player/25608/ayano,"ayano",22,1.11,75,78,12,63,24,0,66
https://www.hltv.org/player/25609/heckbnk,"HeCkBNk",22,1.08,51,53,94,49,33,0,39
https://www.hltv.org/player/19707/grape,"grape",25,0.70,9,49,88,14,18,0,38
https://www.hltv.org/player/20273/cajun,"CAJUN",28,0.98,53,73,34,75,40,0,93
https://www.hltv.org/player/20787/pose1donn,"Pose1doNN",23,1.19,91,35,97,48,90,67,61
https://www.hltv.org/player/21091/pol0,"Pol0",23,1.05,63,98,74,58,78,0,55
https://www.hltv.org/player/23410/coolcoms,"CoolComs",27,1.10,82,98,30,86,31,0,42
https://www.hltv.org/player/11926/mds,"mds",27,0.75,1,47,4,51,51,0,38
https://www.hltv.org/player/23687/muk0s,"Muk0s",19,1.01,53,45,58,65,56,0,72
https://www.hltv.org/player/24316/whisper,"whisper",19,0.97,23,74,39,82,32,1,44
https://www.hltv.org/player/24318/tommy,"tommy",21,1.06,72,36,59,75,57,92,58
https://www.hltv.org/player/24838/pavlysha666,"pavlysha666",23,1.13,67,88,56,26,56,0,74
https://www.hltv.org/player/15573/ciocardau,"Ciocardau",25,1.00,61,45,58,57,35,0,59
https://www.hltv.org/player/17116/ragga,"ragga",25,1.00,56,27,64,82,69,87,58
https://www.hltv.org/player/18294/adron,"ADRON",24,0.87,14,67,64,9,75,1,38
https://www.hltv.org/player/21117/d1maje,"d1maje",24,0.92,28,39,26,48,37,1,26
https://www.hltv.org/player/21337/starplajerz,"starplajerz",22,0.91,16,44,65,13,83,0,46
https://www.hltv.org/player/20411/zeak,"zeak",23,0.98,43,22,19,51,23,0,46
https://www.hltv.org/player/22877/rack,"Rack",21,1.05,82,80,18,88,13,0,26
https://www.hltv.org/player/23734/king,"king",25,1.01,28,13,56,29,81,83,70
https://www.hltv.org/player/24112/p1ke,"p1ke",21,1.03,46,72,77,18,66,0,90
https://www.hltv.org/player/24143/lindeen,"lindeen",22,1.09,72,14,35,58,30,0,34
https://www.hltv.org/player/24292/f0r3ver,"F0R3VER",18,0.91,26,72,45,38,14,0,37
https://www.hltv.org/player/24950/aquars,"AquaRS",19,1.03,69,64,71,42,47,0,61
https://www.hltv.org/player/24951/triborgg1,"TriBorgg1",16,1.01,60,52,79,33,50,0,54
https://www.hltv.org/player/12850/v1z3r,"v1z3r",25,1.22,95,73,96,44,83,0,49
https://www.hltv.org/player/22283/makszi,"makszi",22,1.28,94,24,59,86,79,0,82
https://www.hltv.org/player/22284/flasi,"flasi",24,0.93,60,42,97,95,35,42,49
https://www.hltv.org/player/22286/nons3ns,"NONS3NS",24,0.76,2,78,12,11,85,0,89
https://www.hltv.org/player/25516/strong3r,"strong3r",18,0.78,8,100,98,13,3,3,30
https://www.hltv.org/player/20336/artist,"arTisT",28,1.00,51,19,32,55,80,64,84
https://www.hltv.org/player/20339/extinct,"Extinct",26,0.94,30,67,36,78,35,1,76
https://www.hltv.org/player/20908/bevve,"bevve",25,1.05,59,73,85,24,53,0,32
https://www.hltv.org/player/22192/vacancy,"Vacancy",23,1.03,51,92,68,59,40,0,41
https://www.hltv.org/player/17216/mallby,"MaLLby",24,1.14,54,73,37,25,70,0,68
https://www.hltv.org/player/22655/r3kt,"r3kt",21,1.11,38,26,54,30,24,2,38
https://www.hltv.org/player/22957/stax,"stax",22,0.83,6,12,4,53,30,0,93
https://www.hltv.org/player/24778/elfmelk,"ELFMELK",19,1.24,85,12,72,46,85,8,35
https://www.hltv.org/player/25596/blood,"blood",20,1.22,95,20,44,57,71,92,45
https://www.hltv.org/player/25597/val,"Val",20,0.85,24,37,26,65,20,0,15
https://www.hltv.org/player/17997/lenci,"lenci",26,1.05,33,72,72,17,80,0,46
https://www.hltv.org/player/19086/pavv,"pavv",28,1.12,90,86,55,88,35,1,53
https://www.hltv.org/player/20689/hezz,"Hezz",25,1.00,52,65,45,64,38,3,74
https://www.hltv.org/player/24091/dott1,"dott1",21,0.98,42,31,73,28,45,0,57
https://www.hltv.org/player/25105/agl,"AGL",23,0.91,20,22,35,39,62,88,56
https://www.hltv.org/player/20170/kyuubii,"kyuubii",20,1.13,91,47,31,67,56,3,37
https://www.hltv.org/player/22866/jboen,"JBOEN",20,1.13,77,17,36,64,87,92,49
https://www.hltv.org/player/24195/xonn1k,"xonn1k",20,0.95,41,23,76,22,40,0,35
https://www.hltv.org/player/24358/w1dow,"w1dow",19,0.97,53,42,19,48,22,12,37
https://www.hltv.org/player/14070/hatex,"hatex",28,0.94,22,76,70,14,69,0,87
https://www.hltv.org/player/24841/ckanic,"Ckanic",21,1.06,61,25,54,38,78,0,29
https://www.hltv.org/player/25076/rim3,"rim3",19,1.15,83,86,65,63,44,5,48
https://www.hltv.org/player/25575/zuedsta,"Zuedsta",22,0.93,20,85,85,27,86,2,65
https://www.hltv.org/player/25578/mertowsk1,"Mertowsk1",23,1.08,82,47,34,80,80,93,59
https://www.hltv.org/player/11215/olga,"Olga",31,1.22,95,48,52,91,65,0,88
https://www.hltv.org/player/16341/gabi,"GaBi",26,1.05,37,19,24,30,45,0,60
https://www.hltv.org/player/21800/poppins,"poppins",19,1.02,49,92,50,39,31,0,72
https://www.hltv.org/player/21801/yungher,"yungher",28,1.05,50,13,44,42,58,92,67
https://www.hltv.org/player/23463/dani,"Dani",18,1.10,75,74,47,64,43,0,29
https://www.hltv.org/player/13689/jchance,"jchancE",29,0.97,42,23,65,44,73,88,46
https://www.hltv.org/player/20234/gabe,"Gabe",23,1.08,57,64,55,18,54,0,72
https://www.hltv.org/player/22267/mds,"mds",32,0.90,23,73,35,55,21,0,47
https://www.hltv.org/player/24045/h0nest,"H0NeST",18,1.15,94,75,56,85,34,0,15
https://www.hltv.org/player/21849/astra,"ASTRA",25,1.18,82,70,70,56,58,0,86
https://www.hltv.org/player/22062/vicu,"vicu",23,1.22,92,45,14,92,49,93,63
https://www.hltv.org/player/22063/hanka,"Hanka",21,1.04,65,61,58,76,45,0,31
https://www.hltv.org/player/23049/kyossa,"kyossa",21,1.17,87,58,92,24,71,0,36
https://www.hltv.org/player/23995/emmsan,"Emmsan",19,1.02,31,68,23,20,69,0,64
https://www.hltv.org/player/20320/n1ghtraid,"N1ghtraid",28,1.22,97,63,74,90,42,94,42
https://www.hltv.org/player/21463/mechanical,"Mechanical",23,0.86,15,74,38,18,46,0,79
https://www.hltv.org/player/23824/74lor,"74LOR",20,0.95,39,63,54,27,54,8,42
https://www.hltv.org/player/25339/myst,"Myst",19,0.93,53,51,47,50,27,0,24
https://www.hltv.org/player/25452/royal,"RoyaL",25,0.76,1,52,31,8,39,9,17
https://www.hltv.org/player/10827/prt,"prt",28,1.05,53,65,36,33,41,0,27
https://www.hltv.org/player/11337/rcf,"RCF",25,0.90,31,23,8,89,33,92,38
https://www.hltv.org/player/13287/bnc,"bnc",26,1.05,42,68,51,24,55,0,45
https://www.hltv.org/player/17028/abr,"abr",26,1.05,62,31,70,47,53,2,28
https://www.hltv.org/player/22126/nyezin,"nyezin",22,1.15,69,19,24,83,59,1,51
https://www.hltv.org/player/16415/supra,"supra",24,1.24,95,69,69,24,51,9,67
https://www.hltv.org/player/19297/brilliance,"Brilliance",23,1.02,49,87,68,34,90,0,58
https://www.hltv.org/player/20621/nitzie,"nitzie",24,1.07,80,13,93,38,16,92,84
https://www.hltv.org/player/21686/anttzz,"anttzz",24,0.94,25,62,7,69,29,1,41
