path,kind,sha256,source,evidence,next_action
"public/assets/teams/mindfreak/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/minlate/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/minlate/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/minsk_house/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/minsk_house/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/minxk_hauze/logo.svg","logo","d63aa89146a1f80bb745a541b95f9d2f624532b1c6ca1bab58c638cdd6da162d","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/misa/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/misa/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/mone/logo.svg","logo","fea717b3c3a61ec594df0fed38a894e001aff6b059c975eb5165fac56a8b8d2c","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/morningstar/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/morningstar/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/morsborni/logo.svg","logo","4da1582d75a438d44f841b320a96702dee3cd84e3b3760f3483bb83fa490d285","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/muerta/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/muerta/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/muxe_nxd/logo.svg","logo","2fb666dccc67dad8ac491e3433f824de3899bda89f97bc131828dedbff0b0081","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/muxeen/logo.svg","logo","f386749899e78a13c7b38b8852ef530ea13e09fa4da2d4c0caff7a4d50772aec","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/myertaex/logo.svg","logo","bb85f0ea69576e4f71eca3258913e1b85b27cc2b4e5085616e5b0a32a9b98a3f","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/namega/logo.svg","logo","69f5805e827ea7fc74cd12cc146a06e1a9ff1961a7546bfb89ede8f95001529f","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/natus_vincera/logo.svg","logo","6b6b19c2356b4bd4a6580d9886ed845deadc6f52432ec710b9d7bb1f4c45a39a","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/naxvaid/logo.svg","logo","9edf4663332fbdf9571c2fda61ac5015ff2bf449c42ddcdd4b635b1c9844c746","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/nemesis/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nemesis/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nemiga/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nemiga/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nexoz/logo.svg","logo","36b401e7bc24d03b03e383419285539df562e862914d5dc7bf23ef9fcdfd8f07","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/nexus/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nexus/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nexvoid/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nexvoid/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nimeses/logo.svg","logo","40f99379ef9b98b3257921e11bd4d364a314733994ad9e8ff54bb96670091799","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/nocliar_tijeres/logo.svg","logo","9ee641c202efcec7093d8e9337117c7644d3783220f3c1cad629d29ed2b57c83","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/nomads/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nomads/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nordix/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nordix/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nova_invaders/logo.svg","logo","fc0def44c1b1381ea85a2557af49ba70a030c81e6ec749f71274cb9f7122c9c4","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/novaq/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/novaq/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nrg/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nrg/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nrg/logo.svg","logo","78ef59231c89a580a28f355ff0aa1b79da86e913cf70fc9cc01f54c19fb54d07","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/nuclear_tigeres/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nuclear_tigeres/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/nuveq/logo.svg","logo","d58f98e070943cd95bb5a33e138a7cc1f8584128ab01f48127ecc1c70614ec3a","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/oddik/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/oddik/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/oddyx/logo.svg","logo","971e8ba78979a14987c0478d09327d9dfefda6f035f5a1539831e20cb23a5fb3","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/og/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/og/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/olybet/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/olybet/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/olybet/logo.svg","logo","e639ed326d0f8cef8670625f8abec5bf6f710ace89eefc347e3494fa09dadd9e","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/omega/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/omega/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/omeja/logo.svg","logo","7cd4dff5f8ed4d1010150bc5b9e011c21a3ce04546ca8df18810f7c6d84ab5dd","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/oramond/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/oramond/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/outfit_49/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/outfit_49/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/overgrowth/logo.svg","logo","fcb5f77c7cb40288489e6d7cb4bf7df6fcb75a2b9a2547007e7616ea54085a5b","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/overknight/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/overknight/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/oxingame/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/oxingame/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/oxojy/logo.svg","logo","ca120818f9e67947b076bf8567201d5e6a716ce0a5f10f4a4557a13c3bb0b882","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/oxuji/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/oxuji/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/parivision/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/parivision/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/passion_ua/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/passion_ua/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/pazsyon_oa/logo.svg","logo","c4bf64518fcc0e584ca45a188286d6f9975846e61db048c1929c028d8ab561f9","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/peekaboo/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/peekaboo/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/perivesion/logo.redesign.svg","logo","003e695c2ad797ebda3e729efc3cf90cd33b7ca1b6e9276e7fa79977432d648e","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/perivesion/logo.svg","logo","456d4740e29cdd57b916277f1b75c1d6f1ed2106dc28299552deafa9382c2121","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/phanatic/logo.svg","logo","6eb0df27bac36acc56da454a8532c7818953d171b1958a205377489f719cad3c","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/phantom/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/phantom/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/phantom/logo.svg","logo","fdb97beb2334caf6132d9cea90e2dafa636367cf672e934576e550530e95081a","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/phantum/logo.svg","logo","adc59bd54812095fab2381f1af925794231b86530892ed288ae04d76de2d2e16","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/phaze/logo.svg","logo","b473bde062c29016b561704d3bc9741f953a023cedf17dd36b427d418e2f0a48","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/pigeons/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/pigeons/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/players/.logo_modified","portrait","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/players/.logo_stylized","portrait","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/players/logo.svg","portrait","542bddef710f1bb8780544a998f139b8f36ed5e8efd43dd4f53b292766e83af2","Existing generated/edited artwork claims; original inputs, model terms and likeness review required","public/data/snapshot/sources.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/prestige/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/prestige/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/prezdigeel/logo.svg","logo","d197a96b2c866fd47f8bee7188e9893d14d91c0d6c02110b407d8fbe8c8b0b67","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/prime/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/prime/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/prime/logo.svg","logo","4ccf4000ab8fdf63b0cf14f47d364743dfdaa43a2fe1268b3f033ab7bd98b72e","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/prison_breakers/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/prison_breakers/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/prison_breaxerx/logo.svg","logo","d32bdf766f2dd3137dcff68dcb39232e4a81a067f3160b630f3502b30cfce263","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/procyon/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/procyon/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/procyon/logo.svg","logo","31dfb12eef48259105d492aacdcc7f8fb1ada1969b978cb7727ddfbfd3bb1f6a","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/qhikken_caup/logo.svg","logo","46eb4fd912ea6cd64d2788a4125fd449ddb10f12ceffe2e12b3ba72bb3fdc58e","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/quazar/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/quazar/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/qwentry/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/qwentry/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/qwintry/logo.svg","logo","57eecc1c4db5fa6862c9c4ae38934948bf50907e37a0a5e168e8bbf051be719c","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/raoxter/logo.svg","logo","82669dfc6cd49745cb77fb6f9617582b7e1d65d297683fe76c856b5669456fb4","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/rare_element/logo.svg","logo","d6ee3f6faecc0a4d0c1846826a2417c8c21b5cee4b3a34e6e09bea460b4dde97","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/rave/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/rave/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ravero/logo.svg","logo","4a9292497153f5b68c85dbd57c782623a704b1c71a2b2e216c4862980fb80811","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/rebels/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/rebels/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/rebels/logo.svg","logo","d561379b0f1a5af19fdd2dd27271b6790f4a5751db8e5551025170fd64126662","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/red_wolves/logo.svg","logo","49490bafb6cb974951f96b8680be42eb76714f25e1f118a9bd14c30f82b8add2","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/regain/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/regain/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/reign_above/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/reign_above/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/rethink/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/rethink/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/rethync/logo.svg","logo","1b4fbb22b9587d1df34c7a862fbc0bc3da9e93499b7b6a839f2534634d96b19d","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/rigaenro/logo.svg","logo","266480a32b8d590f76720a2eb509990f0ed76ed3ca8a508e3170daa65b540571","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/riiknra_above/logo.svg","logo","d88dc64078b4c55409dda9024590b082b6342e23a6dcbc2d7b5d1c629320b0a9","Fictionalized existing identities; original reference and creator rights unresolved","docs/audit-2026-09-12/logo-reference-audit.json","Locate original creator/license or replace with documented original content"
"public/assets/teams/rooster/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/rooster/.logo_stylized","artwork-other","28a26761102f1a122a9e24ff19a7eff5a980cecc900b4041db1f0eec3f90b3ed","No item-specific permission located","","Locate original creator/license or replace with documented original content"
"public/assets/teams/ruby/.logo_modified","artwork-other","0a23623c21471bf4ec47f2a377e13837867e6a9f97e9fbc7418d655e9fbf1807","No item-specific permission located","","Locate original creator/license or replace with documented original content"
